candidate_rank,prompt,prefix_length,baseline_margin,attention_backend,norm_backend,dtype,composition,batch_size,max_abs_diff,mean_abs_diff,top1_changed,top5_changed,output_identical,first_divergence_token,status,reason
37,"There was a pretty painter. He started to paint a picture on a large piece of paper with colourful paints. He worked very hard and was concentrating lots. He felt sleepy so he yawned. Then, he heard someone speak ""Painter, why are you yawning?"". He turned around, and there was a little girl. He said that he was tired. She suggested that he take a break and play with her, so he did. They played hide and seek, they danced around and they laughed lots. The painter forgot how tired he was. He felt so happy! When it was Grandma's time for",128,0.0078125,sdpa,native,float16,E_mixed_lengths,4,0.00390625,0.0005416503408923745,False,False,True,,ok,
38,"One day, a big boat went to a harbor. The harbor was big and had many boats. The boat had a job to complete. The boat's job was to take people across the water. The people were happy to go on the boat. The boat saw a scary fish in the water. The fish was big and had sharp teeth. The boat was scared, but it had to complete its job. The boat said, ""I am scared, but I will complete my job."" The scary fish swam fast and came near the boat. The people on the boat were scared too. The fish jumped out of the water and",128,0.0078125,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
38,"One day, a big boat went to a harbor. The harbor was big and had many boats. The boat had a job to complete. The boat's job was to take people across the water. The people were happy to go on the boat. The boat saw a scary fish in the water. The fish was big and had sharp teeth. The boat was scared, but it had to complete its job. The boat said, ""I am scared, but I will complete my job."" The scary fish swam fast and came near the boat. The people on the boat were scared too. The fish jumped out of the water and",128,0.0078125,sdpa,native,float16,B_one_short,2,0.0078125,0.00043518413440324366,False,False,True,,ok,
38,"One day, a big boat went to a harbor. The harbor was big and had many boats. The boat had a job to complete. The boat's job was to take people across the water. The people were happy to go on the boat. The boat saw a scary fish in the water. The fish was big and had sharp teeth. The boat was scared, but it had to complete its job. The boat said, ""I am scared, but I will complete my job."" The scary fish swam fast and came near the boat. The people on the boat were scared too. The fish jumped out of the water and",128,0.0078125,sdpa,native,float16,C_seven_short,8,0.00390625,0.00041572426562197506,False,False,True,,ok,
38,"One day, a big boat went to a harbor. The harbor was big and had many boats. The boat had a job to complete. The boat's job was to take people across the water. The people were happy to go on the boat. The boat saw a scary fish in the water. The fish was big and had sharp teeth. The boat was scared, but it had to complete its job. The boat said, ""I am scared, but I will complete my job."" The scary fish swam fast and came near the boat. The people on the boat were scared too. The fish jumped out of the water and",128,0.0078125,sdpa,native,float16,D_one_long,2,0.00390625,0.0005478893290273845,False,False,True,,ok,
38,"One day, a big boat went to a harbor. The harbor was big and had many boats. The boat had a job to complete. The boat's job was to take people across the water. The people were happy to go on the boat. The boat saw a scary fish in the water. The fish was big and had sharp teeth. The boat was scared, but it had to complete its job. The boat said, ""I am scared, but I will complete my job."" The scary fish swam fast and came near the boat. The people on the boat were scared too. The fish jumped out of the water and",128,0.0078125,sdpa,native,float16,E_mixed_lengths,4,0.00390625,0.00041572426562197506,False,False,True,,ok,
39,"Once upon a time, there was a brave bumblebee named B",16,0.0078125,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
39,"Once upon a time, there was a brave bumblebee named B",16,0.0078125,sdpa,native,float16,B_one_short,2,0.0078125,0.0006663263775408268,False,False,True,,ok,
39,"Once upon a time, there was a brave bumblebee named B",16,0.0078125,sdpa,native,float16,C_seven_short,8,0.0078125,0.000660533201880753,False,False,True,,ok,
39,"Once upon a time, there was a brave bumblebee named B",16,0.0078125,sdpa,native,float16,D_one_long,2,0.0078125,0.0006042252061888576,False,False,True,,ok,
39,"Once upon a time, there was a brave bumblebee named B",16,0.0078125,sdpa,native,float16,E_mixed_lengths,4,0.0078125,0.0007258572732098401,False,False,True,,ok,
40,"Once upon a time, there was a little bird who loved to sing. She lived in a big tree with many branches. One day, she met a big bird who told her she had a terrible voice. The little bird felt sad and stopped singing. But then, she remembered something her mother told her. She",64,0.0078125,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
40,"Once upon a time, there was a little bird who loved to sing. She lived in a big tree with many branches. One day, she met a big bird who told her she had a terrible voice. The little bird felt sad and stopped singing. But then, she remembered something her mother told her. She",64,0.0078125,sdpa,native,float16,B_one_short,2,0.0078125,0.0005208682850934565,False,False,True,,ok,
40,"Once upon a time, there was a little bird who loved to sing. She lived in a big tree with many branches. One day, she met a big bird who told her she had a terrible voice. The little bird felt sad and stopped singing. But then, she remembered something her mother told her. She",64,0.0078125,sdpa,native,float16,C_seven_short,8,0.0078125,0.0005651437677443027,False,False,True,,ok,
40,"Once upon a time, there was a little bird who loved to sing. She lived in a big tree with many branches. One day, she met a big bird who told her she had a terrible voice. The little bird felt sad and stopped singing. But then, she remembered something her mother told her. She",64,0.0078125,sdpa,native,float16,D_one_long,2,0.0078125,0.0005651437677443027,False,False,True,,ok,
40,"Once upon a time, there was a little bird who loved to sing. She lived in a big tree with many branches. One day, she met a big bird who told her she had a terrible voice. The little bird felt sad and stopped singing. But then, she remembered something her mother told her. She",64,0.0078125,sdpa,native,float16,E_mixed_lengths,4,0.0078125,0.0005712715210393071,False,False,True,,ok,
41,"Once upon a time, there was a beautiful cat named Velvet.",16,0.0078125,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
41,"Once upon a time, there was a beautiful cat named Velvet.",16,0.0078125,sdpa,native,float16,B_one_short,2,0.00390625,0.0005246567307040095,False,False,True,,ok,
41,"Once upon a time, there was a beautiful cat named Velvet.",16,0.0078125,sdpa,native,float16,C_seven_short,8,0.0078125,0.0005990108475089073,False,False,True,,ok,
41,"Once upon a time, there was a beautiful cat named Velvet.",16,0.0078125,sdpa,native,float16,D_one_long,2,0.00390625,0.0005785145913250744,False,False,True,,ok,
41,"Once upon a time, there was a beautiful cat named Velvet.",16,0.0078125,sdpa,native,float16,E_mixed_lengths,4,0.0078125,0.0006230349536053836,False,False,True,,ok,
42,"Lily and Ben were best friends. They liked to play in the park, read books, and eat blueberries. One day, Ben told Lily that he had to travel with his family. He said they were going to a far place and he would not come back for a long time. Lily was very sad. She",64,0.0078125,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
42,"Lily and Ben were best friends. They liked to play in the park, read books, and eat blueberries. One day, Ben told Lily that he had to travel with his family. He said they were going to a far place and he would not come back for a long time. Lily was very sad. She",64,0.0078125,sdpa,native,float16,B_one_short,2,0.0078125,0.00045996575499884784,False,False,True,,ok,
42,"Lily and Ben were best friends. They liked to play in the park, read books, and eat blueberries. One day, Ben told Lily that he had to travel with his family. He said they were going to a far place and he would not come back for a long time. Lily was very sad. She",64,0.0078125,sdpa,native,float16,C_seven_short,8,0.0078125,0.00048646487994119525,False,False,True,,ok,
42,"Lily and Ben were best friends. They liked to play in the park, read books, and eat blueberries. One day, Ben told Lily that he had to travel with his family. He said they were going to a far place and he would not come back for a long time. Lily was very sad. She",64,0.0078125,sdpa,native,float16,D_one_long,2,0.0078125,0.00048646487994119525,False,False,True,,ok,
42,"Lily and Ben were best friends. They liked to play in the park, read books, and eat blueberries. One day, Ben told Lily that he had to travel with his family. He said they were going to a far place and he would not come back for a long time. Lily was very sad. She",64,0.0078125,sdpa,native,float16,E_mixed_lengths,4,0.0078125,0.0005882111727260053,False,False,True,,ok,
43,"Tom and Lily were playing in the park. They saw a big truck with many boxes. They wanted to see what was inside. They ran to the truck and climbed on it. A witch was hiding in one of the boxes. She was looking for new children to eat. She saw Tom and Lily and smiled. She jumped out of the box and grabbed them. They screamed and tried to get away, but the witch was too strong. The witch put Tom and Lily in a big bag. She threw the bag in the back of the truck. She closed the door and locked it. She got in the front of the truck and",128,0.0078125,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
43,"Tom and Lily were playing in the park. They saw a big truck with many boxes. They wanted to see what was inside. They ran to the truck and climbed on it. A witch was hiding in one of the boxes. She was looking for new children to eat. She saw Tom and Lily and smiled. She jumped out of the box and grabbed them. They screamed and tried to get away, but the witch was too strong. The witch put Tom and Lily in a big bag. She threw the bag in the back of the truck. She closed the door and locked it. She got in the front of the truck and",128,0.0078125,sdpa,native,float16,B_one_short,2,0.00390625,0.0004962320090271533,False,False,True,,ok,
43,"Tom and Lily were playing in the park. They saw a big truck with many boxes. They wanted to see what was inside. They ran to the truck and climbed on it. A witch was hiding in one of the boxes. She was looking for new children to eat. She saw Tom and Lily and smiled. She jumped out of the box and grabbed them. They screamed and tried to get away, but the witch was too strong. The witch put Tom and Lily in a big bag. She threw the bag in the back of the truck. She closed the door and locked it. She got in the front of the truck and",128,0.0078125,sdpa,native,float16,C_seven_short,8,0.00390625,0.0005192537209950387,False,False,True,,ok,
43,"Tom and Lily were playing in the park. They saw a big truck with many boxes. They wanted to see what was inside. They ran to the truck and climbed on it. A witch was hiding in one of the boxes. She was looking for new children to eat. She saw Tom and Lily and smiled. She jumped out of the box and grabbed them. They screamed and tried to get away, but the witch was too strong. The witch put Tom and Lily in a big bag. She threw the bag in the back of the truck. She closed the door and locked it. She got in the front of the truck and",128,0.0078125,sdpa,native,float16,D_one_long,2,0.00390625,0.0004900761414319277,False,False,True,,ok,
43,"Tom and Lily were playing in the park. They saw a big truck with many boxes. They wanted to see what was inside. They ran to the truck and climbed on it. A witch was hiding in one of the boxes. She was looking for new children to eat. She saw Tom and Lily and smiled. She jumped out of the box and grabbed them. They screamed and tried to get away, but the witch was too strong. The witch put Tom and Lily in a big bag. She threw the bag in the back of the truck. She closed the door and locked it. She got in the front of the truck and",128,0.0078125,sdpa,native,float16,E_mixed_lengths,4,0.00390625,0.0005192537209950387,False,False,True,,ok,
44,"Jimmy was at the store with his mom. He was excited to see all the different kinds of candy. He wanted some sugar and asked his mom if he could get some. His mom said yes, so they went over to the shelf with the sugar. Jimmy saw a lot of different kinds of sugar. White",64,0.0078125,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
44,"Jimmy was at the store with his mom. He was excited to see all the different kinds of candy. He wanted some sugar and asked his mom if he could get some. His mom said yes, so they went over to the shelf with the sugar. Jimmy saw a lot of different kinds of sugar. White",64,0.0078125,sdpa,native,float16,B_one_short,2,0.00390625,0.0004765261255670339,False,False,True,,ok,
44,"Jimmy was at the store with his mom. He was excited to see all the different kinds of candy. He wanted some sugar and asked his mom if he could get some. His mom said yes, so they went over to the shelf with the sugar. Jimmy saw a lot of different kinds of sugar. White",64,0.0078125,sdpa,native,float16,C_seven_short,8,0.00390625,0.0007186210132203996,False,False,True,,ok,
44,"Jimmy was at the store with his mom. He was excited to see all the different kinds of candy. He wanted some sugar and asked his mom if he could get some. His mom said yes, so they went over to the shelf with the sugar. Jimmy saw a lot of different kinds of sugar. White",64,0.0078125,sdpa,native,float16,D_one_long,2,0.00390625,0.0007186210132203996,False,False,True,,ok,
44,"Jimmy was at the store with his mom. He was excited to see all the different kinds of candy. He wanted some sugar and asked his mom if he could get some. His mom said yes, so they went over to the shelf with the sugar. Jimmy saw a lot of different kinds of sugar. White",64,0.0078125,sdpa,native,float16,E_mixed_lengths,4,0.0078125,0.000889224000275135,True,True,False,0,ok,
45,"Once upon a time, there was a naughty little boy named Tom. Tom",16,0.0078125,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
45,"Once upon a time, there was a naughty little boy named Tom. Tom",16,0.0078125,sdpa,native,float16,B_one_short,2,0.0078125,0.0004799258604180068,True,True,False,0,ok,
45,"Once upon a time, there was a naughty little boy named Tom. Tom",16,0.0078125,sdpa,native,float16,C_seven_short,8,0.0078125,0.0006690610316582024,False,False,True,,ok,
45,"Once upon a time, there was a naughty little boy named Tom. Tom",16,0.0078125,sdpa,native,float16,D_one_long,2,0.00390625,0.00043103276402689517,False,False,True,,ok,
45,"Once upon a time, there was a naughty little boy named Tom. Tom",16,0.0078125,sdpa,native,float16,E_mixed_lengths,4,0.00390625,0.00046403217129409313,False,False,True,,ok,
46,"Once upon a time there was a boy called Ted. Ted loved to catch things! One day his mum took him on a visit to a farm. Ted was so excited! At the farm Ted saw lots of animals. There were chickens and cows and even rabbits. Ted spotted a harmless white rabbit, so he decided to try and catch it. He crept up quietly and tried to grab it, but it was too quick for him! He was so disappointed. Suddenly, he heard a noise. It was coming from the barn. Ted ran over and looked inside. There, sitting in the middle of the barn, was a big,",128,0.0078125,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
46,"Once upon a time there was a boy called Ted. Ted loved to catch things! One day his mum took him on a visit to a farm. Ted was so excited! At the farm Ted saw lots of animals. There were chickens and cows and even rabbits. Ted spotted a harmless white rabbit, so he decided to try and catch it. He crept up quietly and tried to grab it, but it was too quick for him! He was so disappointed. Suddenly, he heard a noise. It was coming from the barn. Ted ran over and looked inside. There, sitting in the middle of the barn, was a big,",128,0.0078125,sdpa,native,float16,B_one_short,2,0.0078125,0.00048091905773617327,False,False,True,,ok,
46,"Once upon a time there was a boy called Ted. Ted loved to catch things! One day his mum took him on a visit to a farm. Ted was so excited! At the farm Ted saw lots of animals. There were chickens and cows and even rabbits. Ted spotted a harmless white rabbit, so he decided to try and catch it. He crept up quietly and tried to grab it, but it was too quick for him! He was so disappointed. Suddenly, he heard a noise. It was coming from the barn. Ted ran over and looked inside. There, sitting in the middle of the barn, was a big,",128,0.0078125,sdpa,native,float16,C_seven_short,8,0.00390625,0.0004738293937407434,False,False,True,,ok,
46,"Once upon a time there was a boy called Ted. Ted loved to catch things! One day his mum took him on a visit to a farm. Ted was so excited! At the farm Ted saw lots of animals. There were chickens and cows and even rabbits. Ted spotted a harmless white rabbit, so he decided to try and catch it. He crept up quietly and tried to grab it, but it was too quick for him! He was so disappointed. Suddenly, he heard a noise. It was coming from the barn. Ted ran over and looked inside. There, sitting in the middle of the barn, was a big,",128,0.0078125,sdpa,native,float16,D_one_long,2,0.0078125,0.0006146913510747254,False,False,True,,ok,
46,"Once upon a time there was a boy called Ted. Ted loved to catch things! One day his mum took him on a visit to a farm. Ted was so excited! At the farm Ted saw lots of animals. There were chickens and cows and even rabbits. Ted spotted a harmless white rabbit, so he decided to try and catch it. He crept up quietly and tried to grab it, but it was too quick for him! He was so disappointed. Suddenly, he heard a noise. It was coming from the barn. Ted ran over and looked inside. There, sitting in the middle of the barn, was a big,",128,0.0078125,sdpa,native,float16,E_mixed_lengths,4,0.00390625,0.0004738293937407434,False,False,True,,ok,
47,"Once upon a time there was a very hard worker. Every day, he would work and work, but he never had enough time. One day, he decided to go talk to the wise old owl. The old owl listened carefully, and said, â€œYou must learn to work smarter, not harder. Take",64,0.0078125,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
47,"Once upon a time there was a very hard worker. Every day, he would work and work, but he never had enough time. One day, he decided to go talk to the wise old owl. The old owl listened carefully, and said, â€œYou must learn to work smarter, not harder. Take",64,0.0078125,sdpa,native,float16,B_one_short,2,0.0078125,0.0006085877539590001,False,False,True,,ok,
47,"Once upon a time there was a very hard worker. Every day, he would work and work, but he never had enough time. One day, he decided to go talk to the wise old owl. The old owl listened carefully, and said, â€œYou must learn to work smarter, not harder. Take",64,0.0078125,sdpa,native,float16,C_seven_short,8,0.00390625,0.000546109164133668,False,False,True,,ok,
47,"Once upon a time there was a very hard worker. Every day, he would work and work, but he never had enough time. One day, he decided to go talk to the wise old owl. The old owl listened carefully, and said, â€œYou must learn to work smarter, not harder. Take",64,0.0078125,sdpa,native,float16,D_one_long,2,0.00390625,0.000546109164133668,False,False,True,,ok,
47,"Once upon a time there was a very hard worker. Every day, he would work and work, but he never had enough time. One day, he decided to go talk to the wise old owl. The old owl listened carefully, and said, â€œYou must learn to work smarter, not harder. Take",64,0.0078125,sdpa,native,float16,E_mixed_lengths,4,0.0078125,0.0007608473533764482,False,False,True,,ok,
48,Mommy was packing the van. She,8,0.0078125,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
48,Mommy was packing the van. She,8,0.0078125,sdpa,native,float16,B_one_short,2,0.00390625,0.0005060826661065221,False,False,True,,ok,
48,Mommy was packing the van. She,8,0.0078125,sdpa,native,float16,C_seven_short,8,0.00390625,0.0003886260965373367,False,False,True,,ok,
48,Mommy was packing the van. She,8,0.0078125,sdpa,native,float16,D_one_long,2,0.00390625,0.00041360268369317055,False,False,True,,ok,
48,Mommy was packing the van. She,8,0.0078125,sdpa,native,float16,E_mixed_lengths,4,0.00390625,0.0005243015475571156,False,False,True,,ok,
49,"Once upon a time, there was a happy driver. He liked to drive",16,0.0078125,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
49,"Once upon a time, there was a happy driver. He liked to drive",16,0.0078125,sdpa,native,float16,B_one_short,2,0.0078125,0.0005662071635015309,False,False,True,,ok,
49,"Once upon a time, there was a happy driver. He liked to drive",16,0.0078125,sdpa,native,float16,C_seven_short,8,0.0078125,0.0009271538001485169,False,False,True,,ok,
49,"Once upon a time, there was a happy driver. He liked to drive",16,0.0078125,sdpa,native,float16,D_one_long,2,0.0078125,0.0005940910778008401,False,False,True,,ok,
49,"Once upon a time, there was a happy driver. He liked to drive",16,0.0078125,sdpa,native,float16,E_mixed_lengths,4,0.0078125,0.000592388620134443,False,False,True,,ok,
50,Lily and Ben are friends. They like to play outside when the weather is,16,0.01171875,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
50,Lily and Ben are friends. They like to play outside when the weather is,16,0.01171875,sdpa,native,float16,B_one_short,2,0.00390625,0.0008607649942860007,False,False,True,,ok,
50,Lily and Ben are friends. They like to play outside when the weather is,16,0.01171875,sdpa,native,float16,C_seven_short,8,0.0039520263671875,0.0007583497208543122,False,False,True,,ok,
50,Lily and Ben are friends. They like to play outside when the weather is,16,0.01171875,sdpa,native,float16,D_one_long,2,0.00390625,0.0007686303579248488,False,False,True,,ok,
50,Lily and Ben are friends. They like to play outside when the weather is,16,0.01171875,sdpa,native,float16,E_mixed_lengths,4,0.00390625,0.001085459254682064,False,False,True,,ok,
51,"One summer, Dave was very excited because he was going to visit his friend at the university. He was so happy that he felt like he was going to burst. But when he got to the crazy university, he saw something he didn't expect. He saw some people digging a big hole in the ground. When he asked them what they were doing they said they were burying a secret. Dave was so curious that he asked to help bury the secret. Everyone agreed and quickly finished burying it. It was already getting dark when Dave realised he had been tricked. The secret that they had buried was his friend! He had been kid",128,0.015625,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
51,"One summer, Dave was very excited because he was going to visit his friend at the university. He was so happy that he felt like he was going to burst. But when he got to the crazy university, he saw something he didn't expect. He saw some people digging a big hole in the ground. When he asked them what they were doing they said they were burying a secret. Dave was so curious that he asked to help bury the secret. Everyone agreed and quickly finished burying it. It was already getting dark when Dave realised he had been tricked. The secret that they had buried was his friend! He had been kid",128,0.015625,sdpa,native,float16,B_one_short,2,0.00390625,0.0005272903363220394,False,False,True,,ok,
51,"One summer, Dave was very excited because he was going to visit his friend at the university. He was so happy that he felt like he was going to burst. But when he got to the crazy university, he saw something he didn't expect. He saw some people digging a big hole in the ground. When he asked them what they were doing they said they were burying a secret. Dave was so curious that he asked to help bury the secret. Everyone agreed and quickly finished burying it. It was already getting dark when Dave realised he had been tricked. The secret that they had buried was his friend! He had been kid",128,0.015625,sdpa,native,float16,C_seven_short,8,0.00390625,0.0007427681121043861,False,False,True,,ok,
51,"One summer, Dave was very excited because he was going to visit his friend at the university. He was so happy that he felt like he was going to burst. But when he got to the crazy university, he saw something he didn't expect. He saw some people digging a big hole in the ground. When he asked them what they were doing they said they were burying a secret. Dave was so curious that he asked to help bury the secret. Everyone agreed and quickly finished burying it. It was already getting dark when Dave realised he had been tricked. The secret that they had buried was his friend! He had been kid",128,0.015625,sdpa,native,float16,D_one_long,2,0.00390625,0.0010215193033218384,False,False,True,,ok,
51,"One summer, Dave was very excited because he was going to visit his friend at the university. He was so happy that he felt like he was going to burst. But when he got to the crazy university, he saw something he didn't expect. He saw some people digging a big hole in the ground. When he asked them what they were doing they said they were burying a secret. Dave was so curious that he asked to help bury the secret. Everyone agreed and quickly finished burying it. It was already getting dark when Dave realised he had been tricked. The secret that they had buried was his friend! He had been kid",128,0.015625,sdpa,native,float16,E_mixed_lengths,4,0.00390625,0.0007427681121043861,False,False,True,,ok,
52,"Once upon a time, a small cube lived in a tight box. The cube was sad because it could not move or play with its friends. One day, a kind girl named Lily found the box and opened it. ""Hello, little cube,"" said Lily. ""Why are you so sad?"" The cube told",64,0.015625,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
52,"Once upon a time, a small cube lived in a tight box. The cube was sad because it could not move or play with its friends. One day, a kind girl named Lily found the box and opened it. ""Hello, little cube,"" said Lily. ""Why are you so sad?"" The cube told",64,0.015625,sdpa,native,float16,B_one_short,2,0.00390625,0.0008779637864790857,False,False,True,,ok,
52,"Once upon a time, a small cube lived in a tight box. The cube was sad because it could not move or play with its friends. One day, a kind girl named Lily found the box and opened it. ""Hello, little cube,"" said Lily. ""Why are you so sad?"" The cube told",64,0.015625,sdpa,native,float16,C_seven_short,8,0.0048828125,0.0008861824171617627,False,False,True,,ok,
52,"Once upon a time, a small cube lived in a tight box. The cube was sad because it could not move or play with its friends. One day, a kind girl named Lily found the box and opened it. ""Hello, little cube,"" said Lily. ""Why are you so sad?"" The cube told",64,0.015625,sdpa,native,float16,D_one_long,2,0.0048828125,0.0008861824171617627,False,False,True,,ok,
52,"Once upon a time, a small cube lived in a tight box. The cube was sad because it could not move or play with its friends. One day, a kind girl named Lily found the box and opened it. ""Hello, little cube,"" said Lily. ""Why are you so sad?"" The cube told",64,0.015625,sdpa,native,float16,E_mixed_lengths,4,0.0078125,0.0006231970619410276,False,False,True,,ok,
53,"Once upon a time, there was a little girl named Lily. She liked to explore, so one day she decided to take a trip around the world.",32,0.015625,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
53,"Once upon a time, there was a little girl named Lily. She liked to explore, so one day she decided to take a trip around the world.",32,0.015625,sdpa,native,float16,B_one_short,2,0.0078125,0.0008396261837333441,False,False,True,,ok,
53,"Once upon a time, there was a little girl named Lily. She liked to explore, so one day she decided to take a trip around the world.",32,0.015625,sdpa,native,float16,C_seven_short,8,0.0078125,0.0004543973773252219,False,False,True,,ok,
53,"Once upon a time, there was a little girl named Lily. She liked to explore, so one day she decided to take a trip around the world.",32,0.015625,sdpa,native,float16,D_one_long,2,0.0078125,0.00046631350414827466,False,False,True,,ok,
53,"Once upon a time, there was a little girl named Lily. She liked to explore, so one day she decided to take a trip around the world.",32,0.015625,sdpa,native,float16,E_mixed_lengths,4,0.0078125,0.0004757320857606828,False,False,True,,ok,
54,"Once upon a time, in a small town, there was a kind lawyer",16,0.015625,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
54,"Once upon a time, in a small town, there was a kind lawyer",16,0.015625,sdpa,native,float16,B_one_short,2,0.00390625,0.0005194612895138562,False,False,True,,ok,
54,"Once upon a time, in a small town, there was a kind lawyer",16,0.015625,sdpa,native,float16,C_seven_short,8,0.00390625,0.0005601384909823537,False,False,True,,ok,
54,"Once upon a time, in a small town, there was a kind lawyer",16,0.015625,sdpa,native,float16,D_one_long,2,0.00390625,0.0006233784952200949,False,False,True,,ok,
54,"Once upon a time, in a small town, there was a kind lawyer",16,0.015625,sdpa,native,float16,E_mixed_lengths,4,0.00390625,0.0005017521325498819,False,False,True,,ok,
55,"Tom and Lily liked to play in the park. They liked to swing, slide and run. But one day, the park was closed. A big storm",32,0.015625,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
55,"Tom and Lily liked to play in the park. They liked to swing, slide and run. But one day, the park was closed. A big storm",32,0.015625,sdpa,native,float16,B_one_short,2,0.00390625,0.0006838447297923267,False,False,True,,ok,
55,"Tom and Lily liked to play in the park. They liked to swing, slide and run. But one day, the park was closed. A big storm",32,0.015625,sdpa,native,float16,C_seven_short,8,0.00390625,0.0005094006191939116,False,False,True,,ok,
55,"Tom and Lily liked to play in the park. They liked to swing, slide and run. But one day, the park was closed. A big storm",32,0.015625,sdpa,native,float16,D_one_long,2,0.00390625,0.0006326495204120874,False,False,True,,ok,
55,"Tom and Lily liked to play in the park. They liked to swing, slide and run. But one day, the park was closed. A big storm",32,0.015625,sdpa,native,float16,E_mixed_lengths,4,0.00390625,0.0007234539953060448,False,False,True,,ok,
56,"One day, a little cat named Fluffy was very hungry. He saw a big bowl of milk on the table. He wanted to drink it, but he knew it was not his. It was for the baby. Fluffy was a good cat, and he did not take things that were not his. But Fluffy was",64,0.015625,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
56,"One day, a little cat named Fluffy was very hungry. He saw a big bowl of milk on the table. He wanted to drink it, but he knew it was not his. It was for the baby. Fluffy was a good cat, and he did not take things that were not his. But Fluffy was",64,0.015625,sdpa,native,float16,B_one_short,2,0.00390625,0.000595739868003875,False,False,True,,ok,
56,"One day, a little cat named Fluffy was very hungry. He saw a big bowl of milk on the table. He wanted to drink it, but he knew it was not his. It was for the baby. Fluffy was a good cat, and he did not take things that were not his. But Fluffy was",64,0.015625,sdpa,native,float16,C_seven_short,8,0.0078125,0.000493912841193378,False,False,True,,ok,
56,"One day, a little cat named Fluffy was very hungry. He saw a big bowl of milk on the table. He wanted to drink it, but he knew it was not his. It was for the baby. Fluffy was a good cat, and he did not take things that were not his. But Fluffy was",64,0.015625,sdpa,native,float16,D_one_long,2,0.0078125,0.000493912841193378,False,False,True,,ok,
56,"One day, a little cat named Fluffy was very hungry. He saw a big bowl of milk on the table. He wanted to drink it, but he knew it was not his. It was for the baby. Fluffy was a good cat, and he did not take things that were not his. But Fluffy was",64,0.015625,sdpa,native,float16,E_mixed_lengths,4,0.0078125,0.0005626430502161384,False,False,True,,ok,
57,"Once upon a time there was a little boy. He felt very helpless and didn't know what to do. But then, one day he saw some",32,0.015625,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
57,"Once upon a time there was a little boy. He felt very helpless and didn't know what to do. But then, one day he saw some",32,0.015625,sdpa,native,float16,B_one_short,2,0.00390625,0.0004797799338120967,False,False,True,,ok,
57,"Once upon a time there was a little boy. He felt very helpless and didn't know what to do. But then, one day he saw some",32,0.015625,sdpa,native,float16,C_seven_short,8,0.00390625,0.0005266942898742855,False,False,True,,ok,
57,"Once upon a time there was a little boy. He felt very helpless and didn't know what to do. But then, one day he saw some",32,0.015625,sdpa,native,float16,D_one_long,2,0.00390625,0.000490424339659512,False,False,True,,ok,
57,"Once upon a time there was a little boy. He felt very helpless and didn't know what to do. But then, one day he saw some",32,0.015625,sdpa,native,float16,E_mixed_lengths,4,0.00390625,0.0004632030613720417,False,False,True,,ok,
58,"Once upon a time there was a little bear. He lived in a small house in the woods. He was lonely and wished he had a friend. One day there was a warm, sunny day so Bear decided to take a walk. As he was walking along the path, he spotted a big wooden house. He",64,0.015625,sdpa,native,float16,A_target_only,1,0.0,0.0,False,False,True,,ok,
58,"Once upon a time there was a little bear. He lived in a small house in the woods. He was lonely and wished he had a friend. One day there was a warm, sunny day so Bear decided to take a walk. As he was walking along the path, he spotted a big wooden house. He",64,0.015625,sdpa,native,float16,B_one_short,2,0.00390625,0.0004531548183877021,False,False,True,,ok,
58,"Once upon a time there was a little bear. He lived in a small house in the woods. He was lonely and wished he had a friend. One day there was a warm, sunny day so Bear decided to take a walk. As he was walking along the path, he spotted a big wooden house. He",64,0.015625,sdpa,native,float16,C_seven_short,8,0.0078125,0.000622462248429656,False,False,True,,ok,
58,"Once upon a time there was a little bear. He lived in a small house in the woods. He was lonely and wished he had a friend. One day there was a warm, sunny day so Bear decided to take a walk. As he was walking along the path, he spotted a big wooden house. He",64,0.015625,sdpa,native,float16,D_one_long,2,0.0078125,0.000622462248429656,False,False,True,,ok,
